@relation augmented_train_data_format_weka

@attribute vehicle1.identifier numeric
@attribute vehicle1.trajectory numeric
@attribute vehicle2.identifier numeric
@attribute vehicle2.trajectory numeric
@attribute vehicle3.identifier numeric
@attribute vehicle3.trajectory numeric
@attribute vehicle4.identifier numeric
@attribute vehicle4.trajectory numeric
@attribute vehicle5.identifier numeric
@attribute vehicle5.trajectory numeric
@attribute distractors.butterfly_level numeric
@attribute distractors.bird_level numeric
@attribute distractors.far_moving_vegetation numeric
@attribute distractors.close_moving_vegetation numeric
@attribute occultants.solid_level numeric
@attribute occultants.semi_transparent_level numeric
@attribute capture.illumination_level numeric
@attribute capture.global_light_change_level numeric
@attribute capture.local_light_change_level numeric
@attribute capture.heat_haze_level numeric
@attribute capture.humidity_level numeric
@attribute capture.fog_level numeric
@attribute signal_quality.force_balance numeric
@attribute signal_quality.luminance_mean numeric
@attribute signal_quality.luminance_dev numeric
@attribute signal_quality.chrominance_U_mean numeric
@attribute signal_quality.chrominance_U_dev numeric
@attribute signal_quality.chrominance_V_mean numeric
@attribute signal_quality.chrominance_V_dev numeric
@attribute signal_quality.blur_level numeric
@attribute signal_quality.static_noise_level numeric
@attribute signal_quality.dynamic_noise_level numeric
@attribute signal_quality.frame_instability numeric
@attribute signal_quality.line_instability numeric
@attribute signal_quality.compression_artefact_level numeric
@attribute class {0,1}

@data
12,2,12,1,0,2,5,0,12,6,0.238436,0.035371,0.923411,0.084599,0.902866,0.118946,0.665619,0.757623,0.492411,0,0,0,0,154.815,85.9779,130.295,19.2,118.388,16.2208,0,0,0,0,0.092759,0,0
9,6,4,4,3,4,3,7,9,6,0.033442,0.112051,0.306697,0.401294,0.10971,0.70389,0.959858,0.270318,0.37069,0.16251,0,0,0,95.9516,9.54697,143.077,9.27357,129.701,14.6454,0,0,0,0,0,0,0
0,1,9,5,3,6,13,0,2,1,0.071928,0.003072,0.187417,0.264676,0.718948,0.935939,0.665295,0.256362,0.752611,0,0,0,0,167.278,24.9744,126.922,28.165,112.732,2.12097,0,0,0.917265,0,0,0,1
13,3,3,5,7,7,7,2,7,4,0.352089,0.102518,0.757511,0.511062,0.885306,0.991742,0.521296,0.273835,0.114654,0,0,0,0,165.811,54.2213,140.338,8.89465,127.199,10.2264,0,0,0,0.231899,0,0,0
3,4,6,2,9,2,2,5,14,0,0.645355,0.233343,0.933955,0.463204,0.385836,0.743986,0.696428,0.031221,0.422045,0,0,0,0,105.506,69.6471,133.257,13.7365,136.428,6.60159,0.5717,0,0,0,0.021363,0,1
15,3,12,1,5,1,14,3,9,0,0.120203,0.073523,0.601652,0.345679,0.660407,0.058635,0.776106,0.032286,0.156065,0,0,0,0,82.5115,35.138,137.113,27.2225,133.981,23.4709,0,0,0,0,0,0,0
14,0,6,7,4,5,2,5,15,3,0.364506,0.168802,0.62085,0.797234,0.495531,0.843945,0.701448,0.55682,0.200546,0,0,0,0,89.7132,58.0482,138.19,4.92571,133.957,31.2401,0,0,0,0,0,0,0
1,5,3,4,10,5,12,7,2,7,0.000868,0.000517,0.997233,0.530163,0.73831,0.37007,0.412177,0.430932,0.165449,0,0,0,0,87.7347,10.854,125.653,14.1228,124.38,30.4817,0,0,0,0.537378,0,0,0
5,0,8,2,8,3,6,6,12,1,0.01299,0.065168,0.268695,0.425193,0.025644,0.35776,0.793911,0.236536,0.642469,0,0,0,1,174.394,62.2198,130.197,14.8057,128.072,6.00173,0,0,0,0,0,0,0
4,5,15,3,11,2,6,0,0,6,0.296126,0.056403,0.741189,0.089397,0.002869,0.840815,0.547274,0.184051,0.501953,0,0,0,0,149.237,59.9258,135.815,3.91281,135.865,31.1618,0,0,0.098773,0,0,0,0
11,0,7,5,7,1,2,1,14,2,0.123655,0.439026,0.86463,0.074538,0.211842,0.147734,0.275564,0.22342,0.139752,0,0,0,0,166.348,42.4801,132.067,10.5429,115.424,26.2798,0,0,0,0,0,0,0
11,1,2,4,1,2,11,4,2,1,0.406826,0.004389,0.587999,0.636131,0.526388,0.974131,0.883565,0.244149,0.117221,0,0,0,0,105.3,92.619,112.801,21.0474,129.355,30.7447,0,0.007945,0,0,0,0,0
13,1,1,7,14,2,3,1,13,3,0.045677,0.044561,0.447598,0.127822,0.282735,0.46433,0.919504,0.183057,0.237608,0.075225,0,0,0,141.617,77.2008,139.763,25.4958,132.578,0.620618,0,0,0,0,0,0,0
12,5,0,1,11,6,15,2,0,7,0.549109,0.036301,0.961442,0.515159,0.081657,0.228369,0.428184,0.166216,0.056414,0,0,0,0,96.2086,51.6925,140.207,26.1788,119.347,10.1512,0,0,0,0,0,0,0
5,3,15,6,6,0,7,5,14,0,0.322055,0.159296,0.445999,0.512815,0.302811,0.178953,0.434252,0.275124,0.79075,0,0,0,0,165.5,16.2746,142.163,25.7368,139.453,9.3629,0,0,0,0,0,0,0
11,7,0,6,10,7,5,0,2,0,0.335336,0.144428,0.786323,0.693194,0.085596,0.279607,0.8486,0.000512,0.142527,0,0,0,0,161.614,55.2292,131.209,21.7022,122.669,22.6337,0.538474,0,0,0,0.653701,0,1
9,2,10,1,4,2,1,0,3,2,0.382918,0.008332,0.520577,0.316249,0.433148,0.588518,0.285743,0.321949,0.000476,0,0,0,0,113.82,0.533026,125.586,8.21986,125.62,7.52694,0,0,0,0,0,0,0
8,7,2,4,12,2,15,7,15,5,0.023614,0.048833,0.434288,0.816148,0.296049,0.97729,0.835443,0.161185,0.030633,0,0,0,0,100.724,41.3657,142.752,10.7853,113.341,19.6748,0,0,0,0,0.876946,0,0
9,2,15,2,10,2,6,7,5,4,0.174064,0.002064,0.132159,0.298771,0.840395,0.067684,0.784454,0.078442,0.128579,0,0,0,0,166.444,45.3191,115.975,13.292,124.01,12.9904,0,0,0,0,0,0,0
0,5,2,3,1,4,7,1,5,3,0.098715,0.001037,0.52494,0.385517,0.022704,0.725475,0.863146,0.269842,0.158529,0,0,0,0,109.967,44.2182,113.9,9.635,143.253,7.42814,0,0,0,0,0,0,0
11,1,14,2,12,4,3,0,9,6,0.004401,0.348003,0.970839,0.461869,0.89725,0.779688,0.542508,0.818755,0.597671,0,0,0,0,80.5698,31.0318,122.068,29.2021,124.24,7.26624,0,0,0,0,0,0,0
3,2,8,1,8,4,6,5,12,0,0.041263,0.117755,0.896888,0.609125,0.488983,0.471715,0.96917,0.470991,0.06591,0.225724,0,0,0,143.689,21.9051,142.292,22.3413,122.507,28.9286,0,0,0,0,0,0,0
10,3,8,5,12,4,2,4,8,0,0.193687,0.012489,0.752985,0.635072,0.17869,0.136113,0.701625,0.140514,0.69083,0,0,0,0,108.337,86.6609,136.672,21.101,126.562,31.0494,0,0,0,0,0,0,0
2,3,4,5,1,4,13,2,6,6,0.088657,0.492051,0.833408,0.497245,0.122152,0.943542,0.512881,0.141995,0.312759,0,0,0,0,171.155,70.597,115.366,31.8233,124.554,20.4515,0.358206,0,0,0,0.276685,0,1
10,3,4,5,0,4,0,4,2,6,0.214346,0.03928,0.798782,0.245355,0.343137,0.588714,0.383299,0.379782,0.717586,0,0,0,0,90.6064,11.9573,125.764,26.1428,140.449,23.6786,0,0,0,0.558628,0,0,0
2,7,15,7,7,3,1,2,15,6,0.244894,0.028773,0.116612,0.467301,0.488451,0.16081,0.640673,0.040344,0.049238,0,0,0,0,84.2885,69.4925,130.586,0.002657,139.797,6.29239,0,0,0,0,0,0,0
13,7,4,2,15,2,2,2,5,7,0.194973,0.05623,0.727366,0.362243,0.447146,0.362357,0.73767,0.198162,0.350289,0,0,0,0,106.907,0.611841,125.479,30.4319,113.051,6.57722,0,0,0,0,0,0,0
10,6,1,4,13,5,1,1,11,7,0.118051,0.497899,0.749774,0.923059,0.961786,0.337876,0.404045,0.008442,0.062546,0,0,0,0,102.485,90.9072,142.395,9.93177,122.234,26.1535,0,0,0,0,0,0,0
7,1,10,1,3,0,15,5,0,3,0.031981,0.015093,0.696812,0.108192,0.765182,0.607905,0.21703,0.783595,0.039222,0,0,0,0,97.6275,81.1803,118.393,22.2129,115.369,21.8491,0,0,0,0,0,0.79139,1
3,3,14,3,8,1,3,4,5,4,0.746565,0.097762,0.486108,0.761278,0.939865,0.833222,0.960243,0.040134,0.042458,0.040594,0,0,0,120.453,11.2179,142.297,30.2572,121.537,0.27371,0,0,0,0,0,0,0
2,7,6,7,2,1,6,5,7,6,0.433517,0.252199,0.892545,0.081492,0.960912,0.040191,0.579381,0.272657,0.021591,0,0,0,0,173.964,18.254,139.558,8.10189,116.527,13.3782,0,0.111334,0,0,0,0,0
13,6,13,3,5,3,5,6,3,5,0.007925,0.032941,0.404182,0.328074,0.293253,0.639427,0.311544,0.087126,0.121144,0,0,0,0,106.722,14.7118,138.27,0.368447,139.141,0.739287,0.740275,0,0,0,0,0,1
9,7,11,7,14,4,13,1,0,2,0.616177,0.324418,0.751453,0.210817,0.845325,0.065681,0.801928,0.386993,0.000938,0,0,0,0,126.799,43.702,117.224,11.2843,130.686,27.2548,0,0.594188,0,0.197461,0,0.22448,0
13,5,4,7,1,5,2,3,3,3,0.397877,0.033897,0.050002,0.493083,0.327314,0.125816,0.594675,0.385881,0.539177,0,0,0,0,133.412,89.3173,132.544,11.058,112.645,30.2698,0,0,0,0,0,0,0
13,1,15,2,0,4,12,3,13,2,0.534461,0.205427,0.565645,0.505488,0.348793,0.323852,0.270895,0.005037,0.175059,0,0,0,0,100.465,92.7932,116.771,28.2401,131.379,5.44912,0,0,0,0,0,0,0
5,4,3,0,12,2,1,0,10,5,0.453267,0.001306,0.459542,0.063665,0.43165,0.438719,0.689657,0.331073,0.063582,0,0,0,0,158.51,81.3769,140.869,0.866551,135.467,5.21786,0,0,0,0,0,0,0
8,1,2,6,13,3,15,7,5,7,0.690147,0.037221,0.570583,0.913801,0.743058,0.233709,0.388667,0.030793,0.647195,0,0,0,0,171.242,39.7968,131.655,23.7899,115.34,0.748583,0,0,0,0,0,0,0
8,4,12,4,1,5,0,4,5,2,0.04435,0.064084,0.871219,0.089744,0.201857,0.839718,0.744046,0.641948,0.034851,0,0,0,0,151.656,82.4784,133.966,9.69942,137.035,31.6823,0,0,0,0,0,0,0
1,5,13,0,4,6,9,7,7,0,0.289351,0.014444,0.235579,0.754373,0.089522,0.581669,0.11139,0.038725,0.00081,0,0,0,0,87.3293,55.6822,141.344,30.0742,120.25,22.2368,0,0,0,0,0,0,0
6,6,13,7,12,0,9,3,2,3,0.253613,0.002538,0.087247,0.80672,0.133714,0.837437,0.701332,0.539349,0.025486,0,0,0,0,121.199,84.8021,142.146,12.2039,143.199,29.7967,0,0,0,0,0,0,0
6,5,2,0,1,6,1,0,2,5,0.820827,0.162097,0.889165,0.868939,0.322556,0.31593,0.947689,0.385328,0.178058,0.130852,0,0,0,140.799,10.5722,133.349,17.3249,137.028,23.1866,0,0,0,0,0.575254,0,0
3,1,0,6,0,0,9,3,12,2,0.261706,0.007767,0.307265,0.202085,0.362247,0.644599,0.664389,0.150929,0.512977,0,0,0,0,111.393,90.1231,122.501,7.22998,129.619,30.4628,0,0,0,0,0,0,0
15,2,2,6,5,6,4,5,11,6,0.01424,0.064691,0.201662,0.159039,0.564383,0.936496,0.603022,0.622935,0.016479,0,0,0,0,98.8962,50.8381,113.035,12.3906,138.352,26.4112,0,0,0,0,0,0,0
0,0,4,3,9,0,9,6,8,1,0.340607,0.108866,0.600083,0.436636,0.867952,0.065647,0.72513,0.03685,0.484587,0,0,0,0,113.143,88.9294,114.818,12.0396,125.763,5.26606,0,0,0,0,0,0,0
0,3,15,3,14,6,9,0,12,3,0.396597,0.065868,0.331438,0.512083,0.308046,0.942539,0.84115,0.097144,0.1848,0,0,0,0,84.2607,41.2336,116.519,13.5952,116.083,6.094,0,0,0,0,0,0,0
10,3,12,0,2,2,4,4,4,4,0.178722,0.153088,0.881617,0.410963,0.836483,0.712922,0.168735,0.564344,0.748104,0,0,0,0,123.058,85.7829,120.903,14.9893,124.233,25.5055,0,0,0,0,0,0,0
7,4,8,2,9,3,13,3,10,1,0.282805,0.196353,0.801159,0.427394,0.130609,0.48766,0.55441,0.234662,0.748188,0,0,0,0.5,113.4445,11.50913,136.6335,22.28965,120.775,20.63425,0,0,0,0,0,0.498792,1
8,4,10,1,11,7,7,6,1,5,0.129798,0.124377,0.93644,0.115031,0.962093,0.240793,0.777392,0.00151,0.014013,0,0,0,0,81.9351,78.6067,125.68,11.8142,137.912,5.58806,0.20369,0,0,0,0,0,1
4,7,11,2,7,1,9,5,5,5,0.624757,0.00455,0.765949,0.163404,0.874279,0.499967,0.742725,0.053349,0.579945,0.005255,0,0,0,91.3607,44.7454,131.5455,5.466155,127.9895,26.8453,0.315185,0,0.313704,0,0,0,1
12,3,6,5,6,3,8,4,8,4,0.160652,0.052204,0.112447,0.52023,0.2488,0.746933,0.404842,0.138799,0.292438,0,0,0,0,101.7182,34.2005,133.5425,7.69144,127.3765,11.996105,0,0,0,0.462947,0,0.840822,1
10,0,6,5,10,1,6,5,9,0,0.144142,0.006337,0.351016,0.232978,0.704778,0.526329,0.63464,0.313822,0.204275,0,0,0,0,123.514,11.751275,131.066,5.244595,123.6005,21.7568,0,0,0.660832,0.373193,0,0,1
2,6,8,1,5,4,6,4,11,7,0.44251,0.112896,0.486044,0.39959,0.623005,0.273359,0.521994,0.399419,0.146808,0,0,0,0,159.8785,56.3129,132.116,30.99545,122.188,8.896325,0,0,0,0,0,0.790761,1
8,1,5,4,9,6,10,3,5,2,0.201532,0.254157,0.649959,0.616542,0.374157,0.349288,0.688304,0.015008,0.330608,0,0,0,0,95.39195,44.5054,134.261,17.25847,140.396,25.0595,0.553369,0,0,0,0,0,1
9,5,10,4,7,2,14,3,8,4,0.259769,0.133671,0.441449,0.491813,0.256324,0.516861,0.555447,0.244357,0.616762,0,0,0,0.25,114.19175,12.675615,133.45625,15.799195,117.5855,11.90983,0,0,0,0.462947,0,0.675592,1
6,1,10,5,7,3,9,3,10,2,0.382682,0.02008,0.306087,0.170977,0.596401,0.391448,0.589362,0.164043,0.313931,0,0,0,0,107.9188,40.848838,123.368,4.050323,119.48375,22.81925,0,0.253318,0.756958,0.186596,0,0,1
7,2,10,4,13,4,8,6,8,6,0.078157,0.079425,0.536732,0.41657,0.741132,0.139321,0.722513,0.039375,0.011046,0,0,0,0,92.46505,41.66406,130.044,20.76675,130.115,12.13328,0.576183,0,0,0,0,0,1
8,5,9,4,3,4,9,4,5,6,0.048291,0.262496,0.618795,0.41266,0.207703,0.791485,0.412213,0.11456,0.216952,0,0,0,0,138.9385,42.6544,126.818,16.095873,131.8475,10.595394,0.549241,0,0,0,0.138343,0,1
4,1,5,5,8,2,11,4,5,4,0.386994,0.011447,0.553855,0.181213,0.302951,0.361867,0.5382,0.09838,0.441369,0,0,0,0,112.9594,56.983569,118.177,16.556711,118.70488,16.655525,0,0.126659,0.694753,0.093298,0,0,1
7,2,5,5,9,2,2,7,9,5,0.021686,0.186606,0.22343,0.299252,0.764261,0.595197,0.309381,0.402648,0.120944,0,0,0,0,90.42675,72.0164,118.5755,16.92235,125.027,22.82445,0,0,0,0,0,0.362789,1
12,4,0,6,8,5,8,3,7,3,0.095418,0.066323,0.447709,0.719164,0.084191,0.949245,0.558111,0.028028,0.233746,0,0,0,0,122.5337,31.24499,130.3555,15.75312,126.6585,14.13337,0.404749,0,0,0,0,0.414626,1
10,3,11,2,13,4,2,6,15,4,0.24739,0.205601,0.108333,0.687654,0.791039,0.587528,0.459275,0.510697,0.290539,0,0,0,0,116.01455,43.910325,129.699,15.15419,119.793,26.5815,0.122943,0,0.348825,0.373193,0.422554,0.270815,1
7,3,10,3,10,7,10,2,7,3,0.118013,0.138306,0.591309,0.749837,0.282891,0.266958,0.796987,0.153993,0.242564,0.035881,0,0,0,112.09198,61.24945,123.6625,10.511935,131.52,17.111535,0.276684,0,0.379579,0,0,0,1
4,0,6,1,14,5,7,2,6,3,0.300864,0.356458,0.429447,0.451081,0.228088,0.667865,0.45313,0.390446,0.247945,0,0,0.381493,0,133.274,55.7998,135.609,19.5036,134.5705,14.931435,0.498165,0,0,0,0,0,1
7,4,8,2,13,4,1,6,13,5,0.120528,0.387796,0.110426,0.654723,0.727736,0.616722,0.190952,0.682805,0.183814,0,0,0,0,87.4248,86.2923,126.3825,24.8133,121.3095,31.02195,0.122943,0,0,0,0.422554,0.270815,1
6,1,3,4,10,4,10,4,7,3,0.343725,0.129722,0.668682,0.667226,0.594657,0.497842,0.33836,0.38829,0.514296,0,0,0.381493,0,127.29895,63.2891,138.942,11.69907,132.7795,14.496035,0.055204,0,0,0,0,0,1
5,3,5,3,10,4,10,6,1,5,0.260552,0.063596,0.869031,0.15324,0.485798,0.28654,0.632215,0.017114,0.291409,0,0,0,0,99.96755,75.8625,119.333,20.43865,127.919,8.03993,0.101845,0,0.316274,0,0,0,1
7,4,3,3,10,7,6,3,14,1,0.346709,0.096892,0.691591,0.399349,0.446513,0.650305,0.62816,0.031896,0.068266,0,0,0,0,144.672,46.8217,131.5815,17.5708,135.6845,8.45866,0,0,0.416528,0,0,0.323145,1
7,5,12,2,11,3,6,6,10,5,0.340895,0.10308,0.55265,0.357431,0.803146,0.455351,0.491873,0.301571,0.454782,0,0,0,0,105.47977,33.460612,128.831,12.32102,117.919,27.3746,0.061471,0,0.488117,0.186596,0.211277,0.135407,1
12,4,5,4,9,6,10,1,3,2,0.537589,0.102705,0.801126,0.473332,0.238559,0.356503,0.892223,0.277289,0.147864,0.044079,0,0,0,129.6915,70.8731,126.781,20.63885,127.436,22.5944,0.272086,0,0,0,0.326851,0,1
5,3,10,4,8,4,12,0,4,1,0.098323,0.161331,0.555289,0.321616,0.372172,0.662646,0.657799,0.281406,0.860143,0,0,0,0.5,141.605,20.92635,133.003,21.70935,120.7975,6.337585,0,0,0.458633,0,0,0,1
7,4,2,1,11,3,8,1,3,4,0.116345,0.114943,0.925839,0.964224,0.154103,0.472185,0.567909,0.111951,0.241871,0,0,0,0,115.5276,34.1394,128.3755,9.822895,132.45,18.5446,0.139109,0,0.262093,0,0,0,1
7,5,13,1,12,5,4,6,12,6,0.276275,0.254475,0.285296,0.670792,0.820548,0.49996,0.424052,0.498173,0.398304,0,0,0,0,96.514437,60.053506,128.9015,19.87016,115.566,29.1499,0.153678,0,0.244058,0.093298,0.528192,0.338518,1
7,1,12,5,9,3,7,4,13,2,0.452174,0.019578,0.229941,0.250065,0.616075,0.443527,0.5532,0.170442,0.33142,0,0,0,0,118.4018,35.560325,123.048,2.872565,120.87,23.05975,0,0.253318,0.775368,0.373193,0,0,1
9,5,10,2,12,4,9,3,3,3,0.127258,0.221983,0.929801,0.246793,0.493745,0.315073,0.713848,0.15398,0.490844,0,0,0,0.5,98.93355,47.7425,132.382,13.53395,133.3875,8.07113,0.101845,0,0,0,0,0,1
8,7,7,3,8,3,10,3,4,5,0.567591,0.092526,0.589991,0.619186,0.94497,0.642448,0.698365,0.286412,0.272918,0.005255,0,0.342314,0,112.1002,60.2241,126.683,16.23448,136.5365,15.878745,0.51594,0,0,0,0,0,1
12,5,3,6,7,4,11,3,6,4,0.133458,0.075715,0.432355,0.737164,0.15081,0.84881,0.633932,0.085655,0.330194,0,0,0,0,129.1441,21.06579,128.72375,16.56177,120.16825,9.728023,0.404749,0,0,0.231473,0,0.420411,1
11,3,1,3,6,5,5,3,6,3,0.550312,0.102392,0.600475,0.784442,0.333831,0.709334,0.396233,0.065534,0.481502,0,0,0,0,142.1315,57.07605,133.838,23.32645,123.6535,8.047145,0.068331,0,0,0,0,0.430937,1
7,4,6,1,9,5,2,3,13,3,0.366569,0.046142,0.695991,0.112987,0.747675,0.419797,0.580357,0.072268,0.067931,0,0,0,0,155.2365,62.71005,142.4035,23.05725,121.5755,6.700275,0,0,0.416528,0,0,0.427284,1
9,4,5,3,8,4,9,3,8,2,0.416558,0.149372,0.700817,0.605918,0.23222,0.598497,0.475321,0.150098,0.614845,0,0,0,0.25,127.788,34.29259,135.23575,22.80805,122.21425,14.340698,0.034165,0,0,0,0,0.464864,1
13,7,6,0,7,2,4,2,3,3,0.135712,0.079879,0.847259,0.645158,0.412272,0.45609,0.843658,0.199981,0.442726,0.118807,0,0,0,120.6691,69.3291,125.1135,3.70332,129.3595,9.019895,0.139109,0,0.330069,0,0,0,1
4,2,9,6,2,4,9,2,4,5,0.091026,0.279912,0.798226,0.746276,0.22712,0.89335,0.393919,0.153489,0.181975,0,0,0,0,134.4817,65.22235,127.2225,21.6144,128.773,17.94175,0.550257,0,0,0,0.138343,0,1
7,4,8,2,13,4,1,6,13,5,0.120528,0.387796,0.110426,0.654723,0.727736,0.616722,0.190952,0.682805,0.183814,0,0,0,0,87.4248,86.2923,126.3825,24.8133,121.3095,31.02195,0.122943,0,0,0,0.422554,0.270815,1
5,4,8,6,8,2,9,7,11,4,0.061897,0.052559,0.696923,0.443768,0.4288,0.376029,0.709402,0.061787,0.085412,0,0,0,0.5,116.86402,22.55086,121.0605,16.392725,127.885,14.64244,0.288092,0,0,0,0,0,1
4,4,8,3,9,3,7,3,9,1,0.371839,0.197337,0.744622,0.39241,0.379004,0.703316,0.677114,0.156314,0.641094,0,0,0,0.25,123.5555,45.286725,133.13,17.722925,128.61275,6.469588,0.28585,0,0.229316,0,0.010682,0,1
9,3,11,3,4,0,15,4,3,5,0.134356,0.043041,0.389275,0.332212,0.573611,0.576984,0.386757,0.518824,0.262279,0,0,0,0,106.28325,47.5112,124.336,15.76082,114.8825,12.517255,0,0,0,0.462947,0,0.821891,1
10,4,11,4,4,0,15,4,5,6,0.185544,0.057015,0.235507,0.444221,0.477825,0.561524,0.471621,0.386438,0.373807,0,0,0,0,110.61112,30.67665,127.3075,12.53478,114.63925,7.851333,0,0,0,0.69442,0,0.837142,1
6,2,8,4,9,5,11,3,6,4,0.252503,0.074877,0.572582,0.465525,0.292921,0.314413,0.667594,0.126187,0.341967,0.017941,0,0,0,112.52569,59.116509,120.91975,13.534323,125.11244,16.88353,0.138342,0.06333,0.537166,0.046649,0,0,1
7,6,11,3,7,2,12,4,7,5,0.442263,0.069111,0.603699,0.327608,0.565302,0.508414,0.649086,0.148853,0.598353,0.002628,0,0,0.125,102.77622,28.710508,132.50088,10.632675,122.7875,19.377565,0.157592,0,0.156852,0.231473,0,0.337796,1
5,3,7,6,7,3,7,7,9,6,0.037934,0.028024,0.470437,0.358489,0.6699,0.438775,0.651246,0.098124,0.150749,0,0,0,0.25,105.20851,40.32273,117.20925,14.015063,124.2665,14.58632,0.144046,0,0,0,0,0.362789,1
3,3,5,6,5,1,11,6,10,3,0.216316,0.01857,0.705485,0.326089,0.20971,0.487302,0.617245,0.09129,0.300573,0,0,0,0.5,127.1112,30.210614,115.127,14.287706,122.17994,16.903562,0,0.06333,0.347377,0.046649,0,0,1
7,4,6,5,8,4,8,5,9,4,0.227246,0.088698,0.585627,0.482204,0.45106,0.518636,0.563284,0.124111,0.382797,0,0,0,0.25,116.49826,37.30766,126.2225,18.411556,123.24038,14.463509,0.089106,0,0,0,0,0.413826,1
3,3,7,3,3,3,9,2,13,2,0.320263,0.028347,0.598007,0.451378,0.525732,0.208383,0.545855,0.096161,0.312154,0,0,0,0,123.1583,72.4962,122.7915,6.786175,125.9775,16.20349,0,0.253318,0.426543,0,0,0.392909,1
5,6,6,5,5,2,10,5,9,3,0.306614,0.05911,0.723553,0.545076,0.530719,0.627593,0.697328,0.185306,0.216348,0.002628,0,0.171157,0.5,126.6816,31.83088,119.38,14.12659,131.09575,16.515172,0.25797,0,0,0,0,0,1
9,5,10,3,6,4,10,6,9,3,0.224409,0.053029,0.541669,0.402154,0.264538,0.612697,0.385031,0.125,0.324923,0,0,0,0,108.8395,10.42588,136.2265,14.847024,125.914,15.726794,0.370138,0,0,0,0,0.498792,1
11,4,11,2,4,2,14,4,2,6,0.068088,0.11802,0.263433,0.447107,0.490589,0.305237,0.471113,0.537169,0.131643,0,0,0,0,126.45413,27.299135,127.6485,15.75161,121.14775,9.828168,0,0,0.393413,0.231473,0,0.410946,1
6,4,6,4,9,4,9,6,5,5,0.243899,0.076147,0.727329,0.317722,0.468429,0.402588,0.597749,0.070612,0.337103,0,0,0,0.125,108.2329,56.58508,122.77775,19.425103,125.57969,11.251719,0.095475,0,0.158137,0,0,0.206913,1
9,4,2,1,7,3,6,1,5,4,0.139435,0.117844,0.672907,0.509706,0.130436,0.563331,0.793878,0.055384,0.64178,0,0,0,0,97.5831,33.6917,128.7925,15.337945,134.863,15.80335,0.489094,0,0,0,0.237152,0,1
5,6,7,1,5,4,7,5,12,5,0.537792,0.118526,0.604393,0.422238,0.553302,0.27554,0.60314,0.392204,0.177761,0,0,0,0,160.54675,49.128825,131.85225,26.907825,126.41575,11.056738,0,0,0.208264,0,0,0.577119,1
6,2,9,4,5,2,11,6,5,5,0.034958,0.021559,0.583624,0.233341,0.717541,0.52334,0.434138,0.440859,0.094985,0,0,0,0.125,101.41801,60.751515,117.80112,18.113981,119.81775,18.21771,0.072023,0,0,0,0,0.577089,1
9,5,9,6,7,2,6,4,5,4,0.163184,0.349326,0.57477,0.486945,0.488871,0.483242,0.648379,0.121984,0.258808,0,0,0,0,126.38105,21.555545,129.81088,23.454935,125.90112,15.241961,0.202375,0,0,0.115737,0,0.695132,1
6,4,1,1,4,4,7,3,12,0,0.394853,0.015309,0.893405,0.772612,0.29018,0.500796,0.341126,0.138265,0.429331,0,0,0,0,157.0985,65.9208,127.69,14.8899,132.8135,11.24149,0.068331,0,0,0,0,0.392909,1
8,6,8,3,8,4,10,3,4,4,0.581173,0.053628,0.783537,0.318368,0.556419,0.428235,0.817474,0.165319,0.363904,0.024667,0,0,0,110.5261,57.80925,129.16325,13.052503,127.71275,24.71985,0.293635,0,0.156852,0,0.163425,0,1
5,4,5,2,11,3,0,4,12,4,0.102702,0.202301,0.331101,0.196492,0.752301,0.552155,0.221868,0.378766,0.015913,0,0,0,0,120.60025,81.5082,133.362,26.7199,121.263,16.749075,0,0,0,0,0,0.427284,1
3,1,3,5,9,2,12,5,3,5,0.389149,0.007131,0.677738,0.186331,0.156227,0.347077,0.512619,0.065549,0.505087,0,0,0,0,115.4797,65.050934,115.5815,22.809906,118.31544,13.573662,0,0.06333,0.663651,0.046649,0,0,1
11,3,9,5,7,1,10,4,8,3,0.190437,0.038663,0.216377,0.394605,0.543409,0.536196,0.595562,0.283937,0.344805,0,0,0,0,119.2265,12.796688,130.6725,7.276668,118.99825,12.471105,0,0,0.330416,0.649543,0,0.426196,1
5,3,8,1,13,4,8,4,7,7,0.142041,0.222796,0.593921,0.815851,0.456265,0.366533,0.397223,0.348206,0.239972,0,0,0,0,117.57022,36.011553,132.71475,17.67398,123.5735,27.32185,0.076839,0,0.384122,0.046649,0.264096,0.169259,1
7,4,7,3,10,7,8,3,11,2,0.232361,0.117599,0.64145,0.574593,0.364702,0.458631,0.712573,0.092944,0.155415,0.017941,0,0,0,128.38199,54.035575,127.622,14.041367,133.60225,12.785097,0.138342,0,0.398053,0,0,0.161573,1
1,4,9,3,4,5,10,2,7,4,0.257219,0.057984,0.33673,0.332133,0.670977,0.604649,0.593645,0.32789,0.449709,0,0,0,0,163.57825,40.64365,129.519,29.580225,117.46,5.508648,0,0,0.458633,0,0,0.39538,1
7,1,10,6,6,5,8,2,4,3,0.147463,0.160965,0.706502,0.805925,0.353122,0.596223,0.48163,0.089995,0.190899,0,0,0,0,96.600175,52.17655,136.67,14.331985,136.694,20.24575,0.647838,0,0,0,0,0,1
11,4,10,1,7,6,10,5,1,6,0.065809,0.158688,0.537016,0.338517,0.684831,0.137141,0.666431,0.278513,0.00751,0,0,0,0,114.28005,42.846885,128.3205,13.7783,132.6625,6.36357,0.101845,0,0.393413,0,0,0,1
